,text,metadata
160,"“The mock MRI helped Zara understand what would be involved. We had tried to explain it to Zara, but being in the mock scanner helped a ton. When it was time for the real MRI, she just jumped in. She was very comfortable with it.”
- Umber, mother of ZaraRead Zara's story","{'source_url': 'https://www.stjude.org/treatment/services/clinics-and-services/child-life.html', 'retrieved_at': '2025-09-29T19:30:03.820446', 'title': 'Child Life | St. Jude Care & Treatment', 'section': 'Your Child Life team', 'super_section': None}"
161,"Helping Hands volunteers help with activities for recreation and play in groups and 1-on-1. They provide a comfortable and accepting environment, directed by Child Life staff along with Family, Guest and Volunteer Services.
These volunteers also help the specialists keep toys clean, assist with activities and events, encourage play, help with special projects, and provide respite care.","{'source_url': 'https://www.stjude.org/treatment/services/clinics-and-services/child-life.html', 'retrieved_at': '2025-09-29T19:30:03.820446', 'title': 'Child Life | St. Jude Care & Treatment', 'section': 'Get involved with Child Life at St. Jude', 'super_section': None}"
162,"Volunteer shifts are available in inpatient settings.
Helping Hands volunteers are needed for 3-hour shifts each week at a regularly scheduled times from 9 a.m.–noon and 1–4 p.m., Monday–Friday. All volunteers must enjoy working with children and be sensitive to their needs.
Review our volunteering requirements and process to apply","{'source_url': 'https://www.stjude.org/treatment/services/clinics-and-services/child-life.html', 'retrieved_at': '2025-09-29T19:30:03.820446', 'title': 'Child Life | St. Jude Care & Treatment', 'section': 'Requirements for volunteering', 'super_section': None}"
163,"To reach Volunteer Services at St. Jude, call901-595-3327or emailvolunteers@stjude.org.","{'source_url': 'https://www.stjude.org/treatment/services/clinics-and-services/child-life.html', 'retrieved_at': '2025-09-29T19:30:03.820446', 'title': 'Child Life | St. Jude Care & Treatment', 'section': 'Connect with St. Jude Volunteer Services', 'super_section': None}"
164,"To learn more about St. Jude Child Life services, call901-595-3020.
Support for teens and emerging adults
Support for siblings
Paws at Play facility dog program
Just for kids: What to know about coming to St. Jude
Child Life opportunities for students
Play areas","{'source_url': 'https://www.stjude.org/treatment/services/clinics-and-services/child-life.html', 'retrieved_at': '2025-09-29T19:30:03.820446', 'title': 'Child Life | St. Jude Care & Treatment', 'section': 'Learn more', 'super_section': None}"
165,"Child life and learning through play
The benefits of medical play
Scan-tastic! Zara completes scans without anesthesia
Share
Post
Email
Print","{'source_url': 'https://www.stjude.org/treatment/services/clinics-and-services/child-life.html', 'retrieved_at': '2025-09-29T19:30:03.820446', 'title': 'Child Life | St. Jude Care & Treatment', 'section': 'Explore more resources about child life and learning through play', 'super_section': None}"
166,"Effective Date: January 27, 2021Revised January 2021
THIS NOTICE DESCRIBES HOW MEDICAL INFORMATION ABOUT YOU MAY BE USED AND DISCLOSED (PROVIDED TO OTHERS) AND HOW YOU CAN GET ACCESS TO THIS INFORMATION. PLEASE REVIEW IT CAREFULLY.
This Notice of Privacy Practices explains howSt. JudeChildren’s Research Hospital, its medical staff members, employees, volunteers, and clinics may use and provide your Protected Health Information (called PHI) to others for treatment, payment, and health care “operations” as described below, and for other purposes allowed or required by law.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'super_section': None}"
167,"St. Judetakes the privacy of your child’s (your) health information seriously. We are required by law to keep your health information private and provide you with this Notice of Privacy Practices. We will act according to the terms of this Notice. We reserve the right to change this Notice of Privacy Practices and to make any new practices effective for all Protected Health Information that we keep. Any changes made to the Notice of Privacy Practices will be posted in the Patient Registration area, posted on our website (www.stjude.org) and will be available for you to pick-up at your next appointment.St. Judeis required to notify you if your unsecured protected health information  is breached.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'I. Our Responsibilities:', 'super_section': None}"
168,"Protected Health Information (PHI) is information about a patient’s age, race, sex, and other personal health information that may identify the patient. The information relates to the patient’s physical or mental health in the past, present, or future, and to the care, treatment, and services needed by a patient because of his or her health.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'II. What is ""protected health information"" (PHI)?', 'super_section': None}"
169,"“Health care operations” includes activities such as:
discussions between hospital staff and other health care providers;
evaluating and improving quality;
making travel arrangements to and fromSt. Jude;
arranging temporary housing; reviewing the skills, competence, and performance of health care staff;
training future health care staff;
dealing with insurance companies;
carrying out medical reviews and auditing;
collecting and studying information that could be used in legal cases; and
managing business functions.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'III. What does ""health care operations"" include?', 'super_section': None}"
170,"St. Judeuses and discloses medical records to record health information, to plan care and treatment, and to carry out routine health care functions.St. Judeuses and discloses PHI for treatment, payment, and health care operations. For example, your insurance company may need us to give them procedure and diagnosis information to bill for patient treatment we provide. Other health care providers or health plans reviewing your records must follow the same federal privacy laws and rules thatSt. Judeis required to follow.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'IV. How is medical information used and disclosed?', 'super_section': None}"
171,Patient records also greatly help our researchers find the best possible treatment for diseases and medical conditions. AllSt. Juderesearchers must follow the  same rules and laws that other health care providers have to follow to keep patient information private. Details that may identify patients will not be disclosed for research purposes to anyone outside ofSt. Judewithout written permission from the patient or the patient’s parent or legal guardian.,"{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'IV. How is medical information used and disclosed?', 'super_section': None}"
172,"PHI may be used to show that a patient needs certain care, treatment, and services (such as lab tests, prescriptions, treatment plans, and research study requirements).
We will use medical information to plan treatment.
We may disclose Protected Health Information to another provider for treatment (such as, referring doctors, specialists, and providers at theSt. JudeDomestic Affiliate Clinics).
We may send claims to your insurance company containing medical information. If you pay for a service or health care item out-of-pocket in full, you can ask us not to share that information for the purpose of payment or our operations with your health insurer. However, please noteSt. Judedoes not take action to collect from patients or their families.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'V.\xa0Examples of how PHI may be used or disclosed for treatment, payment or health care operations', 'super_section': None}"
173,"We might also contact your insurance company’s utilization review department to receive precertification (approval for treatment in advance).
We may use the emergency contact information you gave us to contact you if the address we have on record is no longer correct.
We may use information to schedule travel to and fromSt. Jude.
We may use information to provide temporary housing at places like Ronald McDonald House, Target House, Tri Delta Place, Parcels @ Concourse, or local hotels.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'V.\xa0Examples of how PHI may be used or disclosed for treatment, payment or health care operations', 'super_section': None}"
174,"The patient’s name, home address, other contact information, age, gender, date of birth, dates of health care, department of service, treating physician, outcome information, and health insurance status may be given to ALSAC, a charitable organization with the sole purpose of raising funds forSt. Jude. Before any more information is given to ALSAC, you will be asked to sign another consent document known as an Authorization Form. Also, you have the right to quit receiving such fundraising communications.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'V.\xa0Examples of how PHI may be used or disclosed for treatment, payment or health care operations', 'super_section': None}"
175,"When you sign the Consent for Release of Information, you are givingSt. Judepermission to use and disclose (provide to others) Protected Health Information for treatment, payment, and health care operations, as described above. This permission does not include psychotherapy notes (defined in Section VII below), psychosocial information (defined in Section VIII below), alcoholism and drug abuse treatment records, marketing, sale of protected health information, and other privileged categories of information, all of which require a separate permission. You will need to sign a separate consent form to have Protected Health Information given out for any reason other than treatment, payment, or health care operations or as required or permitted by law.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'VI. Why do I have to sign a consent form?', 'super_section': None}"
176,"Psychotherapy notes are notes recorded (in any form) by a mental health professional for the purpose of studying a conversation that took place during a private counseling session. This session can be with a single person, a group, or a family. Conversation notes from a counseling session are separated from the rest of the patient’s medical
record. Psychotherapy notes do not include:
notes about which medicines you are taking or how those medicines affect you;
the start and stop times of counseling sessions;
the types of treatment you are given; how often treatments are given;
the results of clinical tests; and
any summary of the following items: diagnosis, functional state, the treatment plan, symptoms, expected outcome, and progress to date.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'VII. What are psychotherapy notes?', 'super_section': None}"
177,Psychosocial information is information given to your social worker about your family’s social history and counseling services you have received.,"{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'VIII. What is psychosocial information?', 'super_section': None}"
178,Marketing is communication about a product or service that encourages those who receive the information to purchase or use the product or service.,"{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'IX. What is marketing?', 'super_section': None}"
179,"To provide patient Protected Health Information to other people for any reason other than treatment, payment, and health care operations (described above) or as required or permitted by law, we must have a permission form know as an Authorization Form signed by the patient or the patient’s parent or legal guardian. This form clearly explains
how they wish the information to be used and disclosed. The following are some examples of information that require separate permission before we can release it:
Psychotherapy notes
Information and photographs shared with ALSAC for its fundraising and public relations activities
Information used in scientific and educational publications, presentations, and materials related to the work atSt. Jude","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'X. Why do I have to sign a separate permission form?', 'super_section': None}"
180,"Information shared with other clinical and scientific cooperative groups thatSt. Judeworks with in carrying out its mission to advance cures, and means of prevention, for pediatric catastrophic diseases through research and treatment","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'X. Why do I have to sign a separate permission form?', 'super_section': None}"
181,"You may change your mind and withdraw (revoke) permission, but we cannot take back information that has been released up to that point. Permission cannot be withdrawn if:
the information is needed to maintain the integrity of the research study, or
if the permission was originally given to obtain insurance coverage.
All requests to withdraw permission for uses and disclosures of PHI should be made in writing. The request should be submitted to Patient Registration, which will forward this information to the Privacy Officer and the Director of Health Information Management.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XI. Can I change my mind and withdraw permission forSt. Judeto disclose PHI?', 'super_section': None}"
182,"St. Judemay include certain limited information about the patient in our hospital directory while the patient is in the hospital. This information may include the patient’s name, location in the hospital, general condition (for example, good, fair, etc.), and religion. The hospital location may also include directory information for Target House, Ronald McDonald House, Tri-Delta Place, Parcels @ Concourse, or local hotels. The hospital may give this information to members of the clergy. The hospital may give this information (except your religion) to other people who ask for the patient by name. For example, if someone callsSt. Judeand asks for the patient by name,St","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XII. Being listed in the hospital directory', 'super_section': None}"
183,". For example, if someone callsSt. Judeand asks for the patient by name,St. Judewill attempt to connect the caller to the patient’s hospital room telephone or we may give out the main telephone number for the Ronald McDonald House, Target House, Tri-Delta Place, Parcels @ Concourse, or local hotel. If you do not wish to be in the Hospital Directory, please inform Patient Registration and ask them for a Directory Opt-Out Form.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XII. Being listed in the hospital directory', 'super_section': None}"
184,"Some services atSt. Judeare provided through contracts with business associates or business partners. Examples include billing transcription, scheduling travel to or fromSt. Jude,and assigning temporary housing. When these services are contracted, we may disclose the minimum amount of your child’s (your) health information to the business partner that they need to perform the job we have hired them to do. To protect your child’s (your) health information, we legally require our business associates and business partners to follow the same privacy laws thatSt. Judemust follow.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XIII. Sharing information withSt. Judebusiness associates', 'super_section': None}"
185,"You have the right to request that your or your child’s electronic health information be sent to another person or organization through an application programming interface (API). APIs are computer coding mechanisms that permit two or more computer programs or apps to share information.
St. Judeis required to comply with patient requests to send information through an API with some exceptions. Health information transmitted through an API at your request will no longer be controlled and protected bySt. Jude. It will no longer be subject to the protections and rights outlined in thisSt. JudeNotice of Privacy Practices. Also, it may no longer be subject to the same laws and policies regarding its confidentiality, security, privacy, use, or disclosure.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XIV. Electronic medical information sharing', 'super_section': None}"
186,"Before you ask for information to be sent through an API, the staff recommends you confirm the confidentiality, security, and privacy protections used by the recipient. If you askSt. Judeto send your or your child’s information through an API, you do so at your own risk.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XIV. Electronic medical information sharing', 'super_section': None}"
187,"The law requires that some information may be disclosed without your permission during the following times:
In an emergency
When communication or language is very limited
When required by law
To the Secretary of Health and Human Services for compliance and enforcement
When there are risks to public health
To conduct health oversight activities
To find out if a research study might be useful
To report suspected child abuse or neglect
To certain government agencies who monitor activity
In connection with court or government cases
For law enforcement purposes
To coroners and funeral directors and for organ donation
If health or safety is seriously threatened","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XV. When is my consent not required?', 'super_section': None}"
188,The following explains your rights with respect to your child’s (your) Protected Health Information (called PHI) and a short description of how you may use these rights.,"{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XVI. Your privacy rights', 'super_section': None}"
189,"The following explains your rights with respect to your child’s (your) Protected Health Information (called PHI) and a short description of how you may use these rights. 1. You have the right to review and to be given a copy of your child’s (your) health information. This means that except as explained below, you may review and get a copy of your  child’s (your) PHI that is contained in a “designated record set” as long as we keep the PHI. A designated record set contains medical and  billing records and any other records thatSt. Judeuses to make decisions about your child’s (your) health care. You may not read or be given a copy of psychotherapy notes; information collected for use in a civil,  criminal, or administrative action, or court case; and certain PHI that is protected by law","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': ""1. You have the right to review and to be given a copy of your child's (your) health information."", 'super_section': None}"
190,". In some situations, you may have the right to have this decision reviewed. You also have the right to review and to be given a copy of your health information from HIPAA-covered labs. You can typically expect records within the time period required by law, though at times, an extension may be required. Please contact the Health Information Management Services (HIMS) Department if you have questions about access to your child’s (your) health information and please see Section XVIII below to request a copy of your records. If needed and at your request,St. Judemay provide an electronic copy of your child’s (your) record ifSt. Judeis able to do so. A fee may be charged for requesting a copy of your health or medical records.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': ""1. You have the right to review and to be given a copy of your child's (your) health information."", 'super_section': None}"
191,"This means you may ask us to restrict or limit the medical information we use or disclose for treatment, payment, or health care operations (described above).St. Judeis not required to agree to a restriction you ask for unless it involves disclosure to a health plan for which you have paid for the service in full. But, please noteSt. Judedoes n ot attempt to collect from patients or their families. We will not ask you to self-pay for care. We will tell you if we reject your request. If we do agree to the requested restriction, we will comply with that restriction unless it must be violated to provide emergency treatment. You may request a restriction by contacting theSt. JudePrivacy Officer.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': ""2. You have the right to request that access to your child's (your) health information be limited."", 'super_section': None}"
192,"We will agree to reasonable requests. To carry out the request, we may also ask you for another address or another way to contact you, for example, mailing to a post office box. We will not ask you to explain why you are making the request. Requests must be made in writing to Patient Registration.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': '3. You have the right to request to receive private communications in another way or at other locations.', 'super_section': None}"
193,"This means you may ask for changes to be made (amended) in PHI about your child (you) in a designated record set for as long as we keep this information. In certain cases, we may deny your request for a change. If we deny your request, you have the right to file a statement with theSt. JudePrivacy Officer, stating that you disagree. We may prepare a response to your statement and will provide you with a copy of this response. If you wish to change your child’s (your) PHI, please contact theSt. JudePrivacy Officer. Requests for changes must be in writing.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': ""4. You have the right to request changes to your child's (your) health information."", 'super_section': None}"
194,"You have the right to request a record (accounting) of whenSt. Judehas disclosed your child’s (your) PHI. This right applies to any timeSt. Judediscloses your child’s (your) PHI for purposes other than treatment, payment, or health care operations as described in this Privacy Notice. We are also not required to account for information releases:
that you requested,
that you agreed to by signing an Authorization Form,
that are in our Hospital Directory,
that are given to family or friends involved in your care, or
certain other releases we are allowed to make without your permission.
The request for a record must be made in writing to theSt. JudePrivacy Officer.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': ""5. You have the right to receive a record of when your child's (your) health information has been disclosed bySt. Jude."", 'super_section': None}"
195,"The request for a record must be made in writing to theSt. JudePrivacy Officer.
The request should state the time period for the list. Requests for records aboutSt. Judedisclosures of your child’s (your) PHI may not be made for time periods of more than 6 years before the date of your request or it could be an shorter time period depending on what the law requires.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': ""5. You have the right to receive a record of when your child's (your) health information has been disclosed bySt. Jude."", 'super_section': None}"
196,"If you have questions regarding your privacy rights, please call theSt. JudePrivacy Officer at(901) 595-6141. If you believe your privacy rights have been violated, you may file a complaint by contacting theSt. JudePrivacy Officer at(901) 595-6141, or through the confidential EthicsPoint Hot Line1-800-433-1847, by email athipaaprivacy@stjude.org, or with the U.S. Department of Health and Human Services. You will not be penalized for filing a complaint. The address for the U.S. Department of Health and Human Services is:
Office for Civil RightsU.S. Department of Health and Human ServicesAtlanta Federal CenterSuite 16T7061 Forsyth St., S.W.Atlanta, GA 30303-8909(404) 562-7886(phone)(404) 562-7881 (fax)(404) 331-2867 (TDD)www.hhs.gov/ocr/hipaa","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XVII. What if I have a question or complaint?', 'super_section': None}"
197,"To request a copy of your medical records, you must submit written permission. Download theAuthorization for Release of Health Information(en Español). If you need records sent to St. Jude, please usethis form(en Español). Print one (1) copy to submit and one (1) copy for your records. After completing the form, be sure to print, sign, and date it. To finalize your request, we require a copy of the patient ID (if over 18) or guardian ID (if under 18). Return the completed form and attachments by mail, fax, or email to:
St. JudeChildren’s Research HospitalHealth Information Management Department262 Danny Thomas Place, BP046Memphis, TN 38105Phone(901) 595-3680Fax (901) 595-6300Email:ISCIHIMSROI@stjude.org","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XVII.\xa0 Request your medical records', 'super_section': None}"
198,"Patients and families may also request to pick up medical records from the Health Information Management Department. It is open Monday–Friday from 8 a.m.–5 p.m. We will call the number provided on the form when the records are ready for pick up.
Request your records through MyChartYou can visit the online patient portal St. Jude MyChart to view portions of your child's medical record and request a copy.

Sign up forMyChartInstructionsHelpline: 901-595-4636
All other medical record requests should be directed to theSt. JudeHealth Information Management Department.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'XVII.\xa0 Request your medical records', 'super_section': None}"
199,"St. JudeChildren’s Research Hospital complies with applicable Federal civil rights laws and does not discriminate on the basis of race, color, national origin, age, disability, or sex.St. JudeChildren’s Research Hospital does not exclude people or treat them differently because of race, color, national origin, age, disability, or sex.
St. JudeChildren’s Research Hospital:
Provides free aids and services to people with disabilities to communicate effectively with us, such as:Qualified sign language interpretersWritten information in other formats (large print, audio, accessible electronic formats, other formats)
Qualified sign language interpreters
Written information in other formats (large print, audio, accessible electronic formats, other formats)","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'Discrimination is against the law', 'super_section': None}"
200,"Provides free language services to people whose primary language is not English, such as:Qualified interpretersInformation written in other languages
Qualified interpreters
Information written in other languages
If you need these services, contact the nursing supervisor at 901-595-3300.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'Discrimination is against the law', 'super_section': None}"
201,"If you believeSt. JudeChildren’s Research Hospital has failed to provide these services or discriminated in another way on the basis of race, color, national origin, age, disability, or sex, you can file a grievance with: Patient Relations Coordinator,St. JudeChildren’s Research Hospital, 1-901-595-3300; 1-866-278-5833; TTY 1-901-595-1040; Fax 1-901-595-8600; email:patientrelationscoordinator@stjude.org. You can file a grievance in person or by mail, fax, or email. If you need help filing a grievance, the patient relations coordinator is here to help you. You can also file a civil rights complaint with the U.S. Department of Health and Human Services, Office for Civil Rights, electronically through the Office for Civil Rights Complaint Portal, available atwww.hhs","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'Discrimination is against the law', 'super_section': None}"
202,".hhs.gov/ocr/filing-with-ocr/ index.html; or by mail or phone at: U.S. Department of Health and Human Services 200 Independence Avenue, SW Room 509F, HHH Building Washington, D.C. 20201 1-800-368-1019, 1-800-537-7697 (TDD) Complaint forms are available atwww.hhs.gov/ocr/filing-with-cor/index.html.","{'source_url': 'https://www.stjude.org/legal/notice-of-privacy-practices.html', 'retrieved_at': '2025-09-29T19:30:04.123312', 'title': 'Notice of Privacy Practices (HIPAA) - St. Jude Children’s Research Hospital', 'section': 'Discrimination is against the law', 'super_section': None}"
203,"St. Jude Family of Websites
Explore our cutting edge research, world-class patient care, career opportunities and more.
St. Jude Children's Research Hospital Home
ResearchSt. Jude ResearchProgress: A Digital MagazineResearch & Clinical FacultySt. Jude CloudChildhood Cancer Survivor Study
St. Jude Research
Progress: A Digital Magazine
Research & Clinical Faculty
St. Jude Cloud
Childhood Cancer Survivor Study
CareersCareers at St. JudeHave More in Memphis
Careers at St. Jude
Have More in Memphis
Patient InformationCare & Treatment at St. JudeTogether by St. Jude™ online resourceLong-Term Follow-Up StudySt. Jude LIFE
Care & Treatment at St. Jude
Together by St. Jude™ online resource
Long-Term Follow-Up Study
St. Jude LIFE","{'source_url': 'https://www.stjude.org/treatment/patient-resources/while-here/daily-routines.html', 'retrieved_at': '2025-09-29T19:30:04.543523', 'title': 'Daily Routines | St. Jude Care & Treatment', 'section': 'Daily Routines | St. Jude Care & Treatment', 'super_section': None}"
204,"Together by St. Jude™ online resource
Long-Term Follow-Up Study
St. Jude LIFE
Education & OutreachEducation & Training at St. JudeSt. Jude Graduate School of Biomedical SciencesSt. Jude Global
Education & Training at St. Jude
St. Jude Graduate School of Biomedical Sciences
St. Jude Global
FundraisingGet InvolvedWays to Give
Get Involved
Ways to Give
Menu
Close
Patient & Family ResourcesHow to Seek TreatmentAffiliate ProgramInformation for New PatientsSt. Jude MyChartPatient Family Centered CareFamily CommonsPatient Education ResourcesHow to Request Medical Records
How to Seek Treatment
Affiliate Program
Information for New Patients
St. Jude MyChart
Patient Family Centered Care
Family Commons
Patient Education Resources
How to Request Medical Records","{'source_url': 'https://www.stjude.org/treatment/patient-resources/while-here/daily-routines.html', 'retrieved_at': '2025-09-29T19:30:04.543523', 'title': 'Daily Routines | St. Jude Care & Treatment', 'section': 'Daily Routines | St. Jude Care & Treatment', 'super_section': None}"
205,"Family Commons
Patient Education Resources
How to Request Medical Records
Campus InformationClinics & ServicesHousingTransportationShuttle ScheduleVisiting MemphisPlaces to EatConcierge ServicesContact Directory
Clinics & Services
Housing
Transportation
Shuttle Schedule
Visiting Memphis
Places to Eat
Concierge Services
Contact Directory
Life Beyond St. JudeWhat to Expect after TreatmentGoing HomeHow to Transition to Adult CareCare for Childhood Cancer Survivors
What to Expect after Treatment
Going Home
How to Transition to Adult Care
Care for Childhood Cancer Survivors
All Diseases Treated at  St. Jude
Childhood CancersLeukemias and LymphomasBrain and Spine TumorsSolid Tumors
Leukemias and Lymphomas
Brain and Spine Tumors
Solid Tumors
Blood DisordersSickle Cell
Sickle Cell","{'source_url': 'https://www.stjude.org/treatment/patient-resources/while-here/daily-routines.html', 'retrieved_at': '2025-09-29T19:30:04.543523', 'title': 'Daily Routines | St. Jude Care & Treatment', 'section': 'Daily Routines | St. Jude Care & Treatment', 'super_section': None}"
