,text,metadata
1468,"Poor metabolizer– People in this group have little or no active CYP2B6 enzyme. People who are poor metabolizers break down some medicines slowly and are likely to need a different dose or different type of medicine. About 10 in 100 people are this group.
Indeterminate– A small number of people will have unknown function of their CYP2D6 enzyme based on their test. About 3 in 100 people are in this group.
Scientists continue to find new information about which medicines are affected by gene test results. Talk to your doctor or pharmacist if you have questions about your medicines, side effects, or pharmacogenomic testing.
Find more information aboutgenesthat are being used to make medication therapy decisions for patients atSt. Jude.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2b6-cyp2B6-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:01.121422', 'title': 'Cytochrome P450 2B6 (CYP2B6) and Medicines - Together by St. Jude™', 'section': 'CYP2B6gene groups', 'super_section': None}"
1469,"If you have questions about pharmacogenomic testing done at St. Jude, you can email the Clinical Pharmacogenomics Program atpharmacogenomics@stjude.org.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2b6-cyp2B6-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:01.121422', 'title': 'Cytochrome P450 2B6 (CYP2B6) and Medicines - Together by St. Jude™', 'section': 'CYP2B6gene groups', 'super_section': None}"
1470,"CYP2B6 is part of the cytochrome P450 family of enzymes that helps the body break down certain medicines.
A pharmacogenomic test can help your medical team know how well your CYP2B6 enzyme will work.
Some people have CYP2B6 enzyme activity that causes them to break down some medicines slower or faster than normal.
Pharmacogenomic testing can help doctors and pharmacists know if you need a different dose or type of medicine.
—Reviewed: December 2022","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2b6-cyp2B6-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:01.121422', 'title': 'Cytochrome P450 2B6 (CYP2B6) and Medicines - Together by St. Jude™', 'section': 'Key points', 'super_section': None}"
1471,"When you take a medicine, your body needs a way to handle it. One way your body does this is by usingenzymesto break down (metabolize) the medicine. A family of enzymes called cytochrome P450 breaks down certain medicines. The enzymes make the medicine more or less active, depending on the specific medicine.
Cytochrome P450 2C9, known as CYP2C9, enzymes break down several commonly used medicines including celecoxib, meloxicam (used for pain and inflammation), phenytoin (used for seizures), and warfarin (used to prevent blood clots).","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c9-cyp2c9-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:01.318155', 'title': 'Cytochrome P450 2C9 (CYP2C9) and Medicines - Together by St. Jude™', 'section': 'What is CYP2C9?', 'super_section': None}"
1472,"Each person differs from another at the DNA level. Genes are segments ofDNAthat act as a set of instructions and tell the body how to work. TheCYP2C9gene is a section of DNA that instructs how well CYP2C9 enzymes will work.
The study of how genes likeCYP2C9affect the way your body interacts with medicines is calledpharmacogenomics. Differences in your DNA that make up theCYP2C9gene can affect how well you are able to break down certain medicines.
If you break down a medicine too fast or too slow, the medicine may not work as well, or you may have more side effects.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c9-cyp2c9-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:01.318155', 'title': 'Cytochrome P450 2C9 (CYP2C9) and Medicines - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1473,A pharmacogenomic test looks for differences that can help your medical team know how well your CYP2C9 enzyme will work. The test results can help your doctor and pharmacist choose the correct type or dose of medicine to give you.,"{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c9-cyp2c9-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:01.318155', 'title': 'Cytochrome P450 2C9 (CYP2C9) and Medicines - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1474,"The results of yourCYP2C9test will place you into one of three groups:
Normal metabolizer– People in this group have normal working CYP2C9 enzymes. About 72 in 100 of people are in this group.
Intermediate metabolizer– People in this group have lower than normal enzyme function. They break down some medicines more slowly. About 27 in 100 people are in this group.
Poor metabolizer– People in this group have little or no active CYP2C9 enzyme. People who are poor metabolizers break down some medicines slowly and are likely to need a different dose or type of medicine. About 1 in 100 people are this group.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c9-cyp2c9-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:01.318155', 'title': 'Cytochrome P450 2C9 (CYP2C9) and Medicines - Together by St. Jude™', 'section': 'CYP2C9gene groups', 'super_section': None}"
1475,"Scientists continue to find new information about which medicines are affected by gene test results. Talk to your doctor or pharmacist if you have questions about your medicines, side effects, or pharmacogenomic testing.
Find more information aboutgenesthat are being used to make medication therapy decisions for patientsat St. Jude.
If you have questions about pharmacogenomic testing done at St. Jude, you can email the Clinical Pharmacogenomics Program atpharmacogenomics@stjude.org.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c9-cyp2c9-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:01.318155', 'title': 'Cytochrome P450 2C9 (CYP2C9) and Medicines - Together by St. Jude™', 'section': 'CYP2C9gene groups', 'super_section': None}"
1476,"CYP2C9 is part of the cytochrome P450 family of enzymes that helps the body break down certain medicines.
A pharmacogenomic test can help your medical team know well your CYP2C9 enzyme will work.
Some people have little or no active CYP2C9 enzyme and break down some medicines slowly.
Pharmacogenomic testing can help doctors and pharmacists know if you need a different dose or type of medicine.
—Reviewed: August 2022","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c9-cyp2c9-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:01.318155', 'title': 'Cytochrome P450 2C9 (CYP2C9) and Medicines - Together by St. Jude™', 'section': 'Key Points', 'super_section': None}"
1477,"When you take a medicine, your body needs a way to handle it. One way your body does this is by usingenzymesto break down (metabolize) the medicine. A family of enzymes called cytochrome P450 breaks down certain medicines. The enzymes make the medicine more or less active, depending on the specific medicine.
Cytochrome P450 2C19, known as CYP2C19, enzymes break down several commonly used medicines. These medicines include clopidogrel (used to prevent blood clots),voriconazole(used to treat or prevent fungal infections), some medicines used for depression, and some proton pump inhibitors (used to treat stomach ulcers and reduce stomach acid).","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c19-cyp2c19-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.256091', 'title': 'Cytochrome P450 2C19 (CYP2C19) and Medicines - Together by St. Jude™', 'section': 'What is CYP2C19?', 'super_section': None}"
1478,"Each person differs from another at the DNA level. Genes are segments of DNA that act as a set of instructions and tell the body how to work. TheCYP2C19gene is a section of DNA that instructs how well CYP2C19 enzymes will work.
The study of how genes like CYP2C19 affect the way your body interacts with medicines is calledpharmacogenomics. Differences in your DNA that make up the CYP2C19 gene can affect how well you are able to break down certain medicines.
If you break down a medicine too fast or too slow, the medicine may not work as well, or you may have more side effects.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c19-cyp2c19-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.256091', 'title': 'Cytochrome P450 2C19 (CYP2C19) and Medicines - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1479,A pharmacogenomic test looks for differences that can help your medical team know how well your CYP2C19 enzyme will work. The test results can help your doctor and pharmacist choose the correct type or dose of medicine to give you.,"{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c19-cyp2c19-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.256091', 'title': 'Cytochrome P450 2C19 (CYP2C19) and Medicines - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1480,"The results of yourCYP2C19test will place you into one of five groups:
Ultra-rapid metabolizer– People in this group have very high activity of CYP2C19 enzymes. About 9 in 100 people are in this group.
Rapid metabolizer– People in this group have a slightly higher activity of CYP2C19 enzymes. About 21 in 100 people are in this group.
Normal metabolizer– People in this group have normal working CYP2C19 enzymes. About 38 in 100 people are in this group.
Intermediate metabolizer– People in this group have lower than normal CYP2C19 enzyme function. They break down some medicines more slowly. About 27 in 100 people are in this group.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c19-cyp2c19-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.256091', 'title': 'Cytochrome P450 2C19 (CYP2C19) and Medicines - Together by St. Jude™', 'section': 'CYP2C19gene groups', 'super_section': None}"
1481,"Poor metabolizer– People in this group have little or no active CYP2C19 enzyme. People who are poor metabolizers break down some medicines slowly and are likely to need a different dose or different type of medicine. About 3 in 100 people are this group.
Indeterminate– A small number of people will have unknown function of their CYP2C19 enzyme based on their test. About 2 in 100 people are in this group.
Scientists continue to find new information about which medicines are affected by gene test results. Talk to your doctor or pharmacist if you have questions about your medicines, side effects, or pharmacogenomic testing.
Find more information aboutgenesthat are being used to make medication therapy decisions for patientsat St. Jude.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c19-cyp2c19-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.256091', 'title': 'Cytochrome P450 2C19 (CYP2C19) and Medicines - Together by St. Jude™', 'section': 'CYP2C19gene groups', 'super_section': None}"
1482,"If you have questions about pharmacogenomic testing done at St. Jude, you can email the Clinical Pharmacogenomics Program atpharmacogenomics@stjude.org.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c19-cyp2c19-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.256091', 'title': 'Cytochrome P450 2C19 (CYP2C19) and Medicines - Together by St. Jude™', 'section': 'CYP2C19gene groups', 'super_section': None}"
1483,"CYP2C19 is part of the cytochrome P450 family of enzymes that helps the body break down certain medicines.
A pharmacogenomic test can help your medical team know well your CYP2C19 enzyme will work.
Some people have CYP2C19 enzyme activity that causes them to break down some medicines slower or faster than normal.
Pharmacogenomic testing can help doctors and pharmacists know if you need a different dose or type of medicine.
—Reviewed: September 2022","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2c19-cyp2c19-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.256091', 'title': 'Cytochrome P450 2C19 (CYP2C19) and Medicines - Together by St. Jude™', 'section': 'Key points about CYP2C19', 'super_section': None}"
1484,"When you take a medicine, your body needs a way to handle it. One way your body does this is by usingenzymesto break down (metabolize) the medicine. A family of enzymes called cytochrome P450 breaks down certain medicines. The enzymes make the medicine more or less active, depending on the specific medicine.
Cytochrome P450 2D6, known as CYP2D6, enzymes break down several commonly used medicines. These include codeine, tramadol, and some other pain relievers;ondansetron; some medicines to treat depression or other mental health disorder; and beta blockers (used for heart conditions and high blood pressure).","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2d6-cyp2d6-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.797298', 'title': 'Cytochrome P450 2D6 (CYP2D6) and Medicines  - Together by St. Jude™', 'section': 'What is CYP2D6?', 'super_section': None}"
1485,"Each person differs from another at the DNA level. Genes are segments ofDNAthat act as a set of instructions and tell the body how to work. TheCYP2D6gene is a section of DNA that instructs how well CYP2D6 enzymes will work.
The study of how genes likeCYP2D6affect the way your body interacts with medicines is calledpharmacogenomics. Differences in your DNA that make up theCYP2D6gene can affect how well you are able to break down certain medicines.
If you break down a medicine too fast or too slow, the medicine may not work as well, or you may have more side effects.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2d6-cyp2d6-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.797298', 'title': 'Cytochrome P450 2D6 (CYP2D6) and Medicines  - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1486,A pharmacogenomic test looks for differences that can help your medical team know how well your CYP2D6 enzyme will work. The test results can help your doctor and pharmacist choose the correct type or dose of medicine to give you.,"{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2d6-cyp2d6-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.797298', 'title': 'Cytochrome P450 2D6 (CYP2D6) and Medicines  - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1487,"The results of yourCYP2D6test will place you into one of four groups:
Ultra-rapid metabolizer– People in this group have very high activity of CYP2D6 enzymes. They break down some medicines faster than normal and are likely to need a different dose or type of medicine. About 3 in 100 of people are in this group.
Normal metabolizer– People in this group have normal working CYP2D6 enzymes. About 57 in 100 of people are in this group.
Intermediate metabolizer– People in this group have lower than normal enzyme function. They break down some medicines more slowly. About 29 in 100 people are in this group.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2d6-cyp2d6-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.797298', 'title': 'Cytochrome P450 2D6 (CYP2D6) and Medicines  - Together by St. Jude™', 'section': 'CYP2D6 gene groups', 'super_section': None}"
1488,"Poor metabolizer– People in this group have little or no active CYP2D6 enzymes. People who are poor metabolizers break down some medicines slowly and are likely to need a different dose or type of medicine. About 5 in 100 people are this group.
Indeterminate– A small number of people will have unknown function of their CYP2D6 enzyme based on their test. About 6 in 100 people are in this group.
Scientists continue to find new information about which medicines are affected by gene test results. Talk to your doctor or pharmacist if you have questions about your medicines, side effects, or pharmacogenomic testing.
Find more information aboutgenesthat are being used to make medication therapy decisions for patients atSt. Jude.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2d6-cyp2d6-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.797298', 'title': 'Cytochrome P450 2D6 (CYP2D6) and Medicines  - Together by St. Jude™', 'section': 'CYP2D6 gene groups', 'super_section': None}"
1489,"If you have questions about pharmacogenomic testing done at St. Jude, you can email the Clinical Pharmacogenomics Program atpharmacogenomics@stjude.org.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2d6-cyp2d6-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.797298', 'title': 'Cytochrome P450 2D6 (CYP2D6) and Medicines  - Together by St. Jude™', 'section': 'CYP2D6 gene groups', 'super_section': None}"
1490,"CYP2D6 is part of the cytochrome P450 family of enzymes that helps the body break down certain medicines.
A pharmacogenomic test can help your medical team know well your CYP2D6 enzyme will work.
Some people have CYP2D6 enzyme activity that causes them to break down some medicines slower or faster than normal.
Pharmacogenomic testing can help doctors and pharmacists know if you need a different dose or type of medicine.
—Reviewed: September 2022","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-2d6-cyp2d6-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:02.797298', 'title': 'Cytochrome P450 2D6 (CYP2D6) and Medicines  - Together by St. Jude™', 'section': 'Key points about CYP2D6', 'super_section': None}"
1491,"When you take a medicine, your body needs a way to handle it. One way your body does this is by usingenzymesto break down (metabolize) the medicine. A family of enzymes called cytochrome P450 breaks down certain medicines. The enzymes make the medicine more or less active, depending on the specific medicine.
Cytochrome P450 3A5 enzymes, known as CYP3A5, break down some medicines, including medicines used after a bone marrow or solid organ transplant.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-3a5-cyp3a5-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:03.490510', 'title': 'Cytochrome P450 3A5 (CYP3A5) and Medicines  - Together by St. Jude™', 'section': 'What is CYP3A5?', 'super_section': None}"
1492,"Each person differs from another at the DNA level. Genes are segments ofDNAthat act as a set of instructions and tell the body how to work. TheCYP3A5gene is a section of DNA that instructs how well CYP3A5 enzymes will work.
The study of how genes likeCYP3A5affect the way your body interacts with medicines is calledpharmacogenomics. Differences in your DNA that make up the CYP3A5 gene can affect how well you are able to break down certain medicines.
A pharmacogenomic test looks for differences that can help your medical team know how well your CYP3A5 enzyme will work. The test results can help your doctor and pharmacist choose the correct dose of medicine to give you.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-3a5-cyp3a5-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:03.490510', 'title': 'Cytochrome P450 3A5 (CYP3A5) and Medicines  - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1493,"The results of yourCYP3A5test will place you into one of three groups:
Normal metabolizer– People in this group have normal working CYP3A5 enzymes. People who are normal metabolizers have active enzymes and may need a higher dose of certain medicines. About 8 in 100 of people are in this group.
Intermediate metabolizer– People in this group have working CYP3A5 enzymes but they are less active than normal metabolizers. They may need a higher dose of some medicines. About 25 in 100 people are in this group.
Poor metabolizer– People in this group have little or no active CYP3A5 enzymes. In most cases, people who are poor metabolizers do not need a change in dose because most medicines were developed in people from this group. About 67 in 100 people are this group.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-3a5-cyp3a5-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:03.490510', 'title': 'Cytochrome P450 3A5 (CYP3A5) and Medicines  - Together by St. Jude™', 'section': 'CYP3A5gene groups', 'super_section': None}"
1494,"Scientists continue to find new information about which medicines are affected by gene test results. Talk to your doctor or pharmacist if you have questions about your medicines, side effects, or pharmacogenomic testing.
Find more information aboutgenesthat are being used to make medication therapy decisions for patients atSt. Jude.
If you have questions about pharmacogenomic testing done at St. Jude, you can email the Clinical Pharmacogenomics Program atpharmacogenomics@stjude.org.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-3a5-cyp3a5-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:03.490510', 'title': 'Cytochrome P450 3A5 (CYP3A5) and Medicines  - Together by St. Jude™', 'section': 'CYP3A5gene groups', 'super_section': None}"
1495,"CYP3A5 is part of the cytochrome P450 family of enzymes that helps the body break down certain medicines.
A pharmacogenomic test can help your medical team know well your CYP3A5 enzyme will work.
Some people may need a change in medicine dose based on CYP3A5 enzyme activity.
Pharmacogenomic testing can help doctors and pharmacists know if you need a different dose or type of medicine.
—Reviewed: September 2022","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/cytochrome-p450-3a5-cyp3a5-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:03.490510', 'title': 'Cytochrome P450 3A5 (CYP3A5) and Medicines  - Together by St. Jude™', 'section': 'Key points about CYP3A5', 'super_section': None}"
1496,"When you take a medicine, your body needs a way to handle it. One way your body does this is by usingenzymesto break down (metabolize) the medicine.Dihydropyrimidine dehydrogenase (DPYD)is an enzyme that can break down a class of medicines called fluoropyrimidines. Fluoropyrimidines include5-fluorouracil(5-FU, Adrucil®) and capecitabine (Xeloda®).","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/dpyd-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:04.256582', 'title': 'DPYD and Cancer Medicines - Together by St. Jude™', 'section': 'What is DPYD?', 'super_section': None}"
1497,"Fluoropyrimidines are important chemotherapy medicines used to treat certain cancers. In children, fluoropyrimidines may be used to treat some liver tumors (hepatoblastoma), head and neck tumors (nasopharyngeal carcinoma), or brain tumors (ependymoma). In adults, they are sometimes used to treat breast cancer and cancers of the upper digestive tract (mouth, throat, esophagus) and lower digestive tract (colon, rectum).Like many medicines, how well fluoropyrimidines work and side effects can be different from person to person.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/dpyd-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:04.256582', 'title': 'DPYD and Cancer Medicines - Together by St. Jude™', 'section': 'Fluoropyrimidine medicines', 'super_section': None}"
1498,"Most people have no problem breaking down fluoropyrimidines. However, a small number of people (about 2 in 100) have a lower ability to break down these medicines. For these people, toxic levels of the medicine build up in the body. This can cause serious side effects such as infection, diarrhea, bleeding, painful sores on the hands, feet, or mouth, and confusion.
An even smaller number of people (1 in 1,000) have no DPYD enzyme function. If given normal doses of fluoropyrimidines, they may have severe side effects that can cause death.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/dpyd-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:04.256582', 'title': 'DPYD and Cancer Medicines - Together by St. Jude™', 'section': 'DPYD function', 'super_section': None}"
1499,"Each person differs from another at the DNA level. Genes are segments of DNA that act as a set of instructions and tell the body how to work. TheDPYDgene is a section of DNA that instructs how well DPYD enzymes will work.
The study of how genes likeDPYDaffect the way your body interacts with medicines is calledpharmacogenomics. Differences in your DNA that make up theDPYDgene can change how well you are able to break down fluoropyrimidine medicines such as 5-fluorouracil and capecitabine.
A pharmacogenomic test looks for differences that can help your medical team know how well your DPYD enzymes will work. The test results can help your doctor and pharmacist choose the correct type or dose of medicine to give you.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/dpyd-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:04.256582', 'title': 'DPYD and Cancer Medicines - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1500,"The results of yourDPYDpharmacogenomic test will place you into one of three groups:
Normal metabolizer:Patients in this group have normal working DPYD enzymes. Doses of medicine do not need to be changed based on this DPYD pharmacogenomic test result. About 98 in 100 people are in this group.
Intermediate metabolizer:Patients in this group have 30 to 70 percent lower DPYD enzyme function as compared to patients with normal DPYD function. Your doctor may prescribe a lower dose of fluoropyrimidine or use a different medicine to avoid side effects. About 2 in 100 people are in this group.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/dpyd-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:04.256582', 'title': 'DPYD and Cancer Medicines - Together by St. Jude™', 'section': 'DPYDgene groups', 'super_section': None}"
1501,"Poor metabolizer:Patients in this group have no normal DPYD enzyme. These patients are at very high risk of having severe, life-threatening side effects and should not take fluoropyrimidine medicines. About 1 in 1,000 people fall in this group.
Scientists continue to find new information about which medicines are affected by gene test results. Talk to your doctor or pharmacist if you have questions about your medicines, side effects, or pharmacogenomic testing.Find more information aboutgenesthat are being used to make medication therapy decisions for patientsat St. Jude.If you have questions about pharmacogenomic testing done at St. Jude, you can email the Clinical Pharmacogenomics Program atpharmacogenomics@stjude.org.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/dpyd-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:04.256582', 'title': 'DPYD and Cancer Medicines - Together by St. Jude™', 'section': 'DPYDgene groups', 'super_section': None}"
1502,"DPYD is an enzyme that helps the body break down chemotherapy medicines called fluoropyrimidines.
People with who are DPYD poor metabolizers are at risk for serious or even fatal side effects if they take normal doses of fluoropyrimidines.
Pharmacogenomic testing can help identify people who are DPYD intermediate or poor metabolizers. This helps doctors and pharmacists know ahead of time whether to prescribe lower doses or a different medicine.
—Reviewed: September 2022","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/dpyd-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:04.256582', 'title': 'DPYD and Cancer Medicines - Together by St. Jude™', 'section': 'Key Points', 'super_section': None}"
1503,MT-RNR1 is a gene that can affect how your body interacts with certain medicines. Genes are segments ofDNAthat act as a set of instructions and tell the body how to work. Differences in the MT-RNR1 gene can affect how you respond to a type of medicine calledaminoglycosides.,"{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/mt-rnr1-and-aminoglycosides.html', 'retrieved_at': '2025-09-29T20:50:04.867330', 'title': 'MT-RNR1 Gene and Aminoglycosides - Together by St. Jude™', 'section': 'What is MT-RNR1?', 'super_section': None}"
1504,"Antibiotics are medicines used to treat some infections. A class of antibiotics called aminoglycosides includes medicines such as:
amikacin
gentamicin
plazomicin
streptomycin
tobramycin
Aminoglycosides are effective antibiotics, but they can cause serious side effects, including hearing loss. In some patients, thehearing losscan be permanent.
It is hard to know which patients are at risk of hearing loss from aminoglycosides. If your doctors or pharmacists know in advance that someone is at a very high risk of hearing loss, they might be able to use a different type of antibiotic. One way to see if someone is at a high risk of hearing loss is to look for DNA changes in a gene calledMT-RNR1.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/mt-rnr1-and-aminoglycosides.html', 'retrieved_at': '2025-09-29T20:50:04.867330', 'title': 'MT-RNR1 Gene and Aminoglycosides - Together by St. Jude™', 'section': 'Aminoglycosides and hearing loss risk', 'super_section': None}"
1505,"Each person differs from another at the DNA level. Genes are segments of DNA that act as a set of instructions and tell the body how to work. The study of how genes like MT-RNR1 affect the way your body interacts with medicines is calledpharmacogenomics. Doctors may order a pharmacogenomic test to find out which medicines and which doses are safe and most effective for you.
Differences in your DNA that make up the MT-RNR1 gene can increase your risk of developing hearing loss from aminoglycosides. A pharmacogenomic test looks for these differences. The test may find changes that help predict if you are at high risk of hearing loss from aminoglycosides. The test results can help your doctor and pharmacist choose the correct type or dose of medicine to give you.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/mt-rnr1-and-aminoglycosides.html', 'retrieved_at': '2025-09-29T20:50:04.867330', 'title': 'MT-RNR1 Gene and Aminoglycosides - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1506,"The results of your MT-RNR1 pharmacogenomic test will place you into one of two groups:
Increased Risk of Aminoglycoside-Induced Ototoxicity: This means you have a high-risk MT-RNR1 gene change that increases your chance of hearing loss after taking these antibiotics. About 2 in 1000 people are in this group.
Normal Risk of Aminoglycoside-Induced Ototoxicity: This means the test did not find the MT-RNR1 gene change that increases the chance of hearing loss. Most people (99 in 100 people) fall into this group.
It is important to know that these antibiotics might still cause hearing loss for people in the lower risk group. Talk to your doctor or pharmacist if you have questions about your medicines, side effects, or pharmacogenomic testing.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/mt-rnr1-and-aminoglycosides.html', 'retrieved_at': '2025-09-29T20:50:04.867330', 'title': 'MT-RNR1 Gene and Aminoglycosides - Together by St. Jude™', 'section': 'MT-RNR1 groups', 'super_section': None}"
1507,"Find more information aboutgenesthat are being used to make drug therapy decisions for patients atSt. Jude.
If you have questions about pharmacogenomic testing done at St. Jude, you can email the Clinical Pharmacogenomics Program atpharmacogenomics@stjude.org.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/mt-rnr1-and-aminoglycosides.html', 'retrieved_at': '2025-09-29T20:50:04.867330', 'title': 'MT-RNR1 Gene and Aminoglycosides - Together by St. Jude™', 'section': 'MT-RNR1 groups', 'super_section': None}"
1508,"Aminoglycosides are antibiotics used to treat infections.
These antibiotics can cause hearing loss in some patients, the hearing loss is permanent.
A pharmacogenomic test for theMT-RNR1gene can help you know your risk of developing hearing loss from aminoglycosides.
The results of this test can help your doctor and pharmacist choose the best medicine for you.
—Reviewed: September 2022","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/mt-rnr1-and-aminoglycosides.html', 'retrieved_at': '2025-09-29T20:50:04.867330', 'title': 'MT-RNR1 Gene and Aminoglycosides - Together by St. Jude™', 'section': 'Key Points', 'super_section': None}"
