id,text,metadata
329,"Hereditary spherocytosis is a lifelong condition, but there are things you can do to help your child manage symptoms and stay healthy.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hereditary-spherocytosis.html', 'retrieved_at': '2025-09-29T20:34:28.307080', 'title': 'Hereditary Spherocytosis - Together by St. Jude™', 'section': 'Living with hereditary spherocytosis', 'super_section': None}"
330,"Good nutrition is important for the body to work properly. Your child should eat the recommended servings of fruits, vegetables, whole grains, and protein. These foods contain iron and nutrients your child needs. Your care team might recommend a folic acid supplement.
Be sure your child drinks water or other fluids to help preventdehydration.
If you have questions about what foods your child should eat or how much fluid they should drink, ask your care team.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hereditary-spherocytosis.html', 'retrieved_at': '2025-09-29T20:34:28.307080', 'title': 'Hereditary Spherocytosis - Together by St. Jude™', 'section': 'Eat a healthy diet and drink plenty of fluids', 'super_section': None}"
331,"Simple steps can reduce your child’s risk of infection:
Wash hands often.
Stay away from people who are sick.
Get all vaccines that your care team recommends.
If your child’s spleen has been removed, they are at higher risk of infection. Call your health care provider right away any time your child has a temperature of 101°F (38.3°C) or more.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hereditary-spherocytosis.html', 'retrieved_at': '2025-09-29T20:34:28.307080', 'title': 'Hereditary Spherocytosis - Together by St. Jude™', 'section': 'Prevent infection', 'super_section': None}"
332,"Hereditary spherocytosis increases your child’s risk ofaplastic crisis. An aplastic crisis happens when the bone marrow suddenly stops making red blood cells. When the body cannot make new red blood cells, it cannot replace the cells as they break down. Red blood cell counts can drop to very low levels. This can result in severe anemia.
A common infection calledparvovirusis the main cause of aplastic crisis. This virus can stop your child’s body from making new red blood cells for 7–10 days. Your child might look pale and be more weak or tired than usual during an aplastic crisis. They might have a fever, fast heartbeat, or feel short of breath.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hereditary-spherocytosis.html', 'retrieved_at': '2025-09-29T20:34:28.307080', 'title': 'Hereditary Spherocytosis - Together by St. Jude™', 'section': 'Know the signs of aplastic crisis', 'super_section': None}"
333,"If your child has symptoms of aplastic crisis, seek medical care right away. Treatment of aplastic crisis may require a hospital stay for treatments and follow-up tests. Your child might need a blood transfusion or other medical care. An aplastic crisis can be life threatening if not treated right away.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hereditary-spherocytosis.html', 'retrieved_at': '2025-09-29T20:34:28.307080', 'title': 'Hereditary Spherocytosis - Together by St. Jude™', 'section': 'Know the signs of aplastic crisis', 'super_section': None}"
334,"Call your health care provider if your child has any of these symptoms:
Pale skin
Yellow skin or eyes
Frequent stomach aches
Being more tired than usual
Shortness of breath
Fever","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hereditary-spherocytosis.html', 'retrieved_at': '2025-09-29T20:34:28.307080', 'title': 'Hereditary Spherocytosis - Together by St. Jude™', 'section': 'When to contact your care team', 'super_section': None}"
335,"What treatment does my child need?
What follow-up appointments and medical care will my child need?
What signs or symptoms should I watch out for?
How will hereditary spherocytosis affect my child’s daily life?
How can I help my child stay healthy?
What is the long-term outlook for my child?
Do other family members need to be tested for the condition?","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hereditary-spherocytosis.html', 'retrieved_at': '2025-09-29T20:34:28.307080', 'title': 'Hereditary Spherocytosis - Together by St. Jude™', 'section': 'Questions to ask the care team', 'super_section': None}"
336,"Hereditary spherocytosis is a genetic disorder that affects red blood cells, causing them to become round (sphere-shaped).
These abnormal red blood cells break down faster in the spleen than normal red blood cells.
Hereditary spherocytosis can cause health problems such as an enlarged spleen, gallstones, jaundice, hemolytic anemia, and aplastic crisis.
Hereditary spherocytosis is a lifelong disorder, and treatments involve managing problems that result from it.
—Reviewed: October 2024","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hereditary-spherocytosis.html', 'retrieved_at': '2025-09-29T20:34:28.307080', 'title': 'Hereditary Spherocytosis - Together by St. Jude™', 'section': 'Key points about hereditary spherocytosis', 'super_section': None}"
337,"How to Prevent InfectionChildren with serious illnesses can be more vulnerable to infections. Learn more about ways you can protect your child.
Children with serious illnesses can be more vulnerable to infections. Learn more about ways you can protect your child.
Hemolytic AnemiaHemolytic anemia happens when red blood cells are destroyed faster than they can be replaced. Learn more about hemolytic anemia symptoms and treatment.
Hemolytic anemia happens when red blood cells are destroyed faster than they can be replaced. Learn more about hemolytic anemia symptoms and treatment.
Aplastic CrisisAn aplastic crisis happens when the body suddenly stops making new red blood cells. Learn about symptoms of aplastic crisis and how it is treated.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hereditary-spherocytosis.html', 'retrieved_at': '2025-09-29T20:34:28.307080', 'title': 'Hereditary Spherocytosis - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
338,An aplastic crisis happens when the body suddenly stops making new red blood cells. Learn about symptoms of aplastic crisis and how it is treated.,"{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hereditary-spherocytosis.html', 'retrieved_at': '2025-09-29T20:34:28.307080', 'title': 'Hereditary Spherocytosis - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
339,"Fanconi anemia (FA) is a rare, inherited blood disorder that affects the bone marrow. It is a type of bone marrow failure where the bone marrow does not make enough healthy blood cells.
Fanconi anemia can affect other body tissues and organs, including the bones, skin, kidneys, and heart. It can also increase the risk of certain types of cancer.
Bone marrow has blood-forming stem cells that become red blood cells, white blood cells, and platelets.
Bone marrowis the soft, spongy tissue at the center of your bones. Stem cells in the bone marrow make new blood cells. These include:
Red blood cellsthat carry oxygen to the body
White blood cellsthat help fight infections
Plateletsthat help the blood to clot and stop bleeding","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'What is Fanconi anemia?', 'super_section': None}"
340,"Plateletsthat help the blood to clot and stop bleeding
In Fanconi anemia, the bone marrow does not make enough blood cells or stops making them. This causespancytopeniaor low levels of 3 types of blood cells:
Red blood cells (anemia)
White blood cells (neutropenia)
Platelets (thrombocytopenia)
People with Fanconi anemia may also developmyelodysplastic syndrome(MDS). In MDS, blood cells are damaged and do not develop or work normally.
Fanconi anemia usually appears in children of pre-school or school age. It is a severe and life-threatening blood disorder. Treatments include blood transfusions, medicines, andstem cell (bone marrow)transplant.
Fanconi anemia is not the same as Fanconi syndrome, a condition that affects the kidneys.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'What is Fanconi anemia?', 'super_section': None}"
341,"Signs and symptoms of Fanconi anemia are caused by low numbers of red blood cells, white blood cells, and platelets. Your child's symptoms depend on which type of blood cell is affected and the severity of their condition.
Type of Low Blood Cell Counts
Signs and Symptoms
Low red blood cells (anemia)
Fatigue or feeling tired
Pale skin, gums, or nail beds
Headache
Dizziness or feeling lightheaded
Cold hands or feet
Fast or irregular heart rate
Shortness of breath
Low white blood cells (leukopenia) and low neutrophils (neutropenia)
Fever
More infections than normal, especially from bacteria or fungi
Mouth ulcers
Low platelets (thrombocytopenia)
Small red or purple spots under the skin (petechiae)
Nosebleeds
Bleeding gums
Bleeding that lasts longer than normal, even from a small cut","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Symptoms of Fanconi anemia', 'super_section': None}"
342,"Bleeding gums
Bleeding that lasts longer than normal, even from a small cut
Bruising on the skin or purplish areas on the skin, lips, or inside the mouth
Blood in urine (pee) or stool (poop)
Heavy bleeding during menstrual periods
Fanconi anemia can also cause changes in growth, physical appearance, and internal organs.
About 6 in 10 (60%) children with Fanconi anemia are born with at least one of the following:
Low birth weight
Smaller-than-average body size
Short height
Delayed growth
Small head size
Extra, misshapen, underdeveloped, or missing body parts
Darker or lighter-colored skin patches
Eye or vision problems
Ear problems and hearing loss
Kidney problems
Poor appetite
Gastrointestinal problems (stomach and intestines)
Heart defects
Learning problems","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Symptoms of Fanconi anemia', 'super_section': None}"
343,"Heart defects
Learning problems
Fanconi anemia can increase your child’s risk of certain types of cancer includingleukemia, or tumors of the head, neck, skin, digestive system, reproductive organs, or genitals.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Symptoms of Fanconi anemia', 'super_section': None}"
344,"Fanconi anemia is an inherited type of bone marrow failure. This means it is passed down through families.
Fanconi anemia is caused by a change (mutation) in certain genes. These genes help repairDNAin cells. When the genes do not work, the body cannot fix damaged DNA, leading to different health problems.
Most cases of Fanconi anemia are because of mistakes in the FAgenesFANCA,FANCC, orFANCG.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Causes of Fanconi anemia', 'super_section': None}"
345,"A child must inherit a faulty FA gene from each parent to develop Fanconi anemia. If both parents carry the changed gene, there is a 1 in 4 (25%) chance their child will have Fanconi anemia.
Fanconi anemia is found in many ethnic groups but is more common among:
People of Ashkenazi Jewish descent
Roma population of Spain
Afrikaner population of South Africa","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Risk factors of Fanconi anemia', 'super_section': None}"
346,"Your child’s health care provider will do a physical exam and ask about your family’s health history. They will do several types of tests.
These tests may include:
Chromosome breakage test (DEB or MMC test):This test checks to see if cells can repair DNA damage. A high level of chromosome breakage or positive test confirms a diagnosis of Fanconi anemia.
Genetic tests:Genetic tests will be done to look for specific gene changes (mutations) linked to Fanconi anemia.
Complete blood count:This test measures the number of red blood cells, white blood cells, and platelets. Low counts of all 3 types of blood cells can indicate Fanconi anemia.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Diagnosis of Fanconi anemia', 'super_section': None}"
347,"Bone marrow aspiration and biopsy:This test looks at the number and size of cells found in a bone marrow sample to see if the bone marrow is working properly. In patients with Fanconi anemia, the bone marrow has a very low cell content (hypocellular).
Your child may also have imaging tests such asmagnetic resonance imaging (MRI)orultrasoundto look for other health problems associated with Fanconi anemia.
Genetic counseling and testingis recommended to help you understand your child’s diagnosis and how Fanconi anemia runs in families.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Diagnosis of Fanconi anemia', 'super_section': None}"
348,"The right treatment for your child depends on the severity of symptoms and your child’s medical needs. It is important that your child has regular medical care and monitoring, including blood counts, bone marrow tests, and screening for cancer and other problems.
Fanconi anemia treatment can include short-term and long-term treatment strategies to address complications and improve quality of life.
Treatments for Fanconi anemia include:","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Treatment of Fanconi anemia', 'super_section': None}"
349,"A bone marrow transplant is the only long-term treatment for bone marrow failure caused by Fanconi anemia. Healthy bone marrow from a donor (allogeneic transplant) replaces damaged bone marrow.
For a successful bone marrow transplant, an HLA-matched donor is needed. HLA (human leukocyte antigens) are proteins on cell surfaces. Doctors need to carefully match these markers between the donor and patient to prevent dangerous immune system reactions and transplant rejection. A transplant is not an easy process and can have complications including immune system reaction, rejection of donor cells, or infection. Even with a transplant, your child can be at risk for other health problems and complications of Fanconi anemia.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Stem cell (bone marrow) transplant', 'super_section': None}"
350,Your child may receivetransfusionsof red blood cells or platelets from a healthy donor. This can help treat symptoms but is not a cure.,"{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Blood transfusions', 'super_section': None}"
351,"Androgens (male hormones) can help the body make more red blood cells and platelets. Androgen therapy can temporarily improve blood cell production in some patients. It can help manage symptoms, but your child will need regular monitoring for side effects.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Androgen therapy', 'super_section': None}"
352,"In some rare situations, growth factor medicines such aseltrombopagorfilgrastim(G-CSF) can be used to boost stem cell production to help the body make more blood cells.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Growth factor medicines', 'super_section': None}"
353,"Patients with Fanconi anemia can have very low white blood cell counts and are at high risk for life-threatening infections.
Antibiotics, antivirals, and antifungals:To treat or prevent infection, your child may need medicines to kill bacteria (antibiotic), viruses (antiviral), or fungi (antifungal).
Vaccinations:Staying up to date with vaccines can help prevent infections, especially if your child has a weak immune system due to low blood counts.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Treatments to prevent or manage infections', 'super_section': None}"
354,"Some children may need surgery to treat complications of Fanconi anemia such as physical abnormalities, tumors, heart defects, kidney problems, or other organ problems.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Surgery', 'super_section': None}"
355,Scientists are studying new gene therapy treatments that work by repairing faulty genes in a patient’s stem cells. These therapies are new but may be offered through a clinical trial in the future.,"{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Gene therapy', 'super_section': None}"
356,"Each case of Fanconi anemia is different.
The prognosis depends on:
The specific features of your child’s condition
Access to medical care and response to treatments
Availability of a donor for bone marrow transplant
With proper medical care and treatment, many children with Fanconi anemia can manage symptoms during childhood and adolescence.
About 8 in 10 (80%) of people live into adulthood. But people with Fanconi anemia have a shortened life expectancy because of the ongoing risk of health problems and complications.
With advancements in diagnosis and treatment, the long-term outcomes for children with aplastic anemia patients are continuously improving.
Your health care provider is the best source of information about your child’s case.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Prognosis for Fanconi anemia', 'super_section': None}"
357,"If your child has Fanconi anemia, certain lifestyle changes may help them manage the condition and prevent problems. Educating yourself and working closely with your health care provider is important.
Here are some ways to help manage Fanconi anemia:
Keep all medical appointments:Your child will need regular lab tests and monitoring including blood and bone marrow tests. Be sure to keep all appointments and seek medical care if your child’s condition changes.
Take steps to prevent infection:Wash hands often, keep patient areas clean, and stay away from people who are sick. Get recommended vaccines and take medicines as prescribed.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Living with Fanconi anemia', 'super_section': None}"
358,"Get cancer screenings:Fanconi anemia increases your child’s risk of cancer. The earlier cancer is detected, the more likely it is to be treated and managed. Your child may need screening for tumors that can develop in the blood, brain, head and neck, kidney, or other parts of the body.
Alert others about your child’s condition:Be sure that others are aware of your child’s medical condition and any associated risks, such as bleeding or infection. Tell all health care providers about your child’s diagnosis and any medicines they take. This is especially important before any medical or dental procedures. Because of the increased risk of cancer and other health problems, special safety steps are needed with some medicines, diagnostic tests such as x-rays, and treatments with radiation.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Living with Fanconi anemia', 'super_section': None}"
359,"Do not give your child any medicine without talking to your doctor:Some medicines can increase the risk of bleeding or interact with other medicines your child takes. Talk to your care team before giving your child any medicine or supplement.
Know what activities to avoid:If your child has fewer red blood cells, they may get tired more easily or get out of breath. Be sure your child does not overdo physical activity. When platelet counts are low, your child is at higher risk of bleeding. Avoid contact sports, rough play, and activities that could involve falls or injury to the head or stomach.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Living with Fanconi anemia', 'super_section': None}"
360,"Encourage healthy habits:Help your child develop a healthy lifestyle throughphysical activity,healthy eating, andgood sleep habits. Be sure your child wears sunscreen, drinks enough fluids, anddoes not smoke or vape.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Living with Fanconi anemia', 'super_section': None}"
361,"What follow-up care and monitoring will my child need?
What signs and symptoms of Fanconi anemia should I watch for?
How does Fanconi anemia impact my child’s growth and development?
Are there new treatments or clinical trials for Fanconi anemia we should consider?
What are the risks and benefits of each treatment option?
Are there support groups or resources for families dealing with Fanconi anemia?
How will Fanconi anemia affect my child’s daily life, such as going to school and other activities?","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Questions to ask your care team', 'super_section': None}"
362,"Fanconi anemia (FA) is a rare genetic condition that affects the bone marrow, causing the body to make fewer healthy blood cells.
Fanconi anemia is an inherited disorder caused by gene changes (mutations) that are passed down through families.
Children with Fanconi anemia may have physical differences, organ problems, and other health risks as they get older.
Treatment of Fanconi anemia may include blood transfusions, stem cell (bone marrow) transplant, and medicines.
Fanconi anemia requires regular monitoring and lifelong medical care. Work closely with your care team to understand your child’s medical needs.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Key points about Fanconi anemia', 'super_section': None}"
363,"Fanconi Anemia | Genetic and Rare Diseases Information Center
Resource Library | Fanconi Cancer Foundation
—Reviewed: April 2025","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Find more information', 'super_section': None}"
364,"Aplastic AnemiaAplastic anemia occurs when bone marrow does not make enough new blood cells. Learn about aplastic anemia symptoms, diagnosis, and treatment in children.
Aplastic anemia occurs when bone marrow does not make enough new blood cells. Learn about aplastic anemia symptoms, diagnosis, and treatment in children.
Vaccines in Children with a Serious IllnessVaccines are an important way to protect against certain illnesses. Learn about immunization schedules and vaccines in children with cancer and other illnesses.
Vaccines are an important way to protect against certain illnesses. Learn about immunization schedules and vaccines in children with cancer and other illnesses.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
365,"LeukemiaLeukemia is a cancer of the blood and bone marrow. It is the most common cancer in children and adolescents.
Leukemia is a cancer of the blood and bone marrow. It is the most common cancer in children and adolescents.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/fanconi-anemia.html', 'retrieved_at': '2025-09-29T20:34:28.601327', 'title': 'Fanconi Anemia - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
366,"Infectious diseases in children may be caused by germs such as bacteria, viruses, or fungi. Many infections can be prevented through practices such as handwashing. Vaccines can help boost the immune system to fight infections. Learn more about infectious diseases in children.
Adenovirus Infection After Bone Marrow Transplant
Aspergillus Infection (Aspergillosis)
C. diff Infection
COVID-19
Candida Infections (Candidiasis)
Chickenpox
Cytomegalovirus (CMV)
Epstein-Barr Virus (EBV)
HPV – Human Papillomavirus
Hepatitis
Human Herpes Virus-6 (HHV-6)
Human Immunodeficiency Virus (HIV)
Influenza (Flu)
Measles
Mpox (Monkeypox)
Parvovirus B19 Infection
Respiratory Syncytial Virus (RSV)
Rotavirus
Whooping Cough (Pertussis)","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases.html', 'retrieved_at': '2025-09-29T20:34:28.869166', 'title': 'Infectious Diseases - Together by St. Jude™', 'section': 'Learn about types of infectious diseases', 'super_section': None}"
367,"How to Prevent InfectionChildren with serious illnesses can be more vulnerable to infections. Learn more about ways you can protect your child.
Children with serious illnesses can be more vulnerable to infections. Learn more about ways you can protect your child.
Vaccines in Children with a Serious IllnessVaccines are an important way to protect against certain illnesses. Learn about immunization schedules and vaccines in children with cancer and other illnesses.
Vaccines are an important way to protect against certain illnesses. Learn about immunization schedules and vaccines in children with cancer and other illnesses.
Flu VaccinesFlu vaccines are generally recommended for everyone over 6 months of age. But there are some exceptions. Learn why an annual flu shot is important.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases.html', 'retrieved_at': '2025-09-29T20:34:28.869166', 'title': 'Infectious Diseases - Together by St. Jude™', 'section': 'Featured resources', 'super_section': None}"
368,"Flu vaccines are generally recommended for everyone over 6 months of age. But there are some exceptions. Learn why an annual flu shot is important.
COVID-19 and FeverFever is one of the most common symptoms of COVID-19. However, people with COVID-19 may sometimes have a low-grade fever or no fever at all. Learn more.
Fever is one of the most common symptoms of COVID-19. However, people with COVID-19 may sometimes have a low-grade fever or no fever at all. Learn more.
Caring for Someone with a Respiratory Illness at HomeMost patients with a respiratory infection such as COVID-19 or the flu will be cared for at home. Learn how to care for someone with an infectious illness at home.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases.html', 'retrieved_at': '2025-09-29T20:34:28.869166', 'title': 'Infectious Diseases - Together by St. Jude™', 'section': 'Featured resources', 'super_section': None}"
369,"Most patients with a respiratory infection such as COVID-19 or the flu will be cared for at home. Learn how to care for someone with an infectious illness at home.
Central Line Associated Bloodstream InfectionsPatients with a central venous catheter are at risk for central line associated bloodstream infection (CLABSI). Learn about CLABSI and how to prevent infection.
Patients with a central venous catheter are at risk for central line associated bloodstream infection (CLABSI). Learn about CLABSI and how to prevent infection.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases.html', 'retrieved_at': '2025-09-29T20:34:28.869166', 'title': 'Infectious Diseases - Together by St. Jude™', 'section': 'Featured resources', 'super_section': None}"
370,"Infectious disease expert Hana Hakim, MD, MS, explains the importance of getting the flu vaccine for children with serious illness and their families.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases.html', 'retrieved_at': '2025-09-29T20:34:28.869166', 'title': 'Infectious Diseases - Together by St. Jude™', 'section': 'Why You Should Get Your Flu Vaccine', 'super_section': None}"
371,"Adenovirus is a virus that can cause chest colds, cough, pink eye, ear infections, and pneumonia in children. It can also cause diarrhea. An adenovirus usually causes a mild infection in a healthy person.
An adenovirus can be spread by:
Having close contact with someone who is sick
Breathing in droplets from a sick person sneezing or coughing
Touching things that a sick person has touched and then touching the eyes or mouth
Contact with poop, such as by changing a baby’s diaper
Most adenovirus infections only affect 1 part of the body. But a person with a weak immune system can have an infection that spreads to more than 1 part of the body. This can be fatal.
Read more aboutcommon infectionsin children with weak immune systems.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'What is adenovirus?', 'super_section': None}"
372,"Read more aboutcommon infectionsin children with weak immune systems.
Patients who have hadbone marrow transplantshave a higher risk of serious illness from adenovirus infections.
Children can get a new adenovirus infection during the transplant process. Or the virus may already be in the body. A child’s immune system is weaker during transplant. So, the immune system may not be able to prevent the virus from reproducing. Then the virus can cause serious problems. Before transplant, your child will have tests to check for adenovirus.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'What is adenovirus?', 'super_section': None}"
373,Some children do not have any symptoms. But some may have any of the following:,"{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'Symptoms of adenovirus infection', 'super_section': None}"
374,"Children with healthy immune systems are less likely to have serious illness from adenovirus infections. During abone marrow transplant, your child gets medicines that weaken the immune system. This is calledimmunosuppressive therapy. It involves high doses ofchemotherapyand other medicines.
Immunosuppressive therapy keeps the body from rejecting a transplant. During transplant, the body cannot fight viruses well. Adenovirus is more likely to cause sickness.
Adenovirus can become active after a bone marrow transplant. This may cause health problems. Adenovirus can affect the lungs, digestive system, liver, and brain.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'Risk factors\xa0for adenovirus infection after bone marrow transplant', 'super_section': None}"
375,"Your child has lab tests at many points during the transplant process. They have a blood and stool (poop) test before the transplant to check for adenovirus.
After their bone marrow transplant, blood lab tests are done to monitor adenovirus. Your care team tests your child at least once a week for 100 days or longer after transplant. This test looks for the amount of virus in the blood.
If your child develops symptoms of illness, your care team may test for adenovirus. Depending on what symptoms your child has, doctors may take samples of stool (poop), nasal swab, or blood.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'Diagnosis of adenovirus infection after bone marrow transplant', 'super_section': None}"
